WKT,OBJECTID,Shape_Length,unique_id,editor,cartodb_id,layer,path
"MULTILINESTRING Z ((-74.0911747503432 40.5712646092253 0,-74.0903523959043 40.5708210479287 0))","13",279.840348215274,"3667",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-74.0903538275491 40.5708195618377 0,-74.0902778604161 40.5707808440495 0))","14",25.3850064105393,"3667",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-74.0902778604161 40.5707808440495 0,-74.090216297247 40.5707448173782 0))","15",21.5592735161281,"3667",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9709874601046 40.8057424328336 0,-73.9690096777493 40.8083963673466 0))","16",1111.17784080428,"1514",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9690096777493 40.8083963673466 0,-73.9673038894963 40.8109744172022 0))","17",1051.29125571369,"1514",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9673038894963 40.8109744172022 0,-73.9652488041006 40.8138927286884 0))","18",1205.8636271965,"1514",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9652488041006 40.8138927286884 0,-73.9640201657633 40.8157560795318 0))","19",759.306765924329,"1514",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9640201657633 40.8157560795318 0,-73.9618996457569 40.8180468304072 0))","20",1020.32872017622,"1514",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9233219652521 40.5912115111295 0,-73.9223081144464 40.5903078023602 0))","21",433.232327437469,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9223081144464 40.5903078023602 0,-73.9209601135473 40.5890952454651 0))","22",579.074314134733,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9209601135473 40.5890952454651 0,-73.919725304235 40.5879868703425 0))","23",529.796691292222,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.919725304235 40.5879868703425 0,-73.9181910780798 40.5866064465159 0))","24",659.180942361052,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9478536031555 40.7041108453372 0,-73.9478121196392 40.7043638878711 0))","25",92.90585056101,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9478121196392 40.7043638878711 0,-73.9478653893068 40.7047031676077 0))","26",124.489229459968,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9478653893068 40.7047031676077 0,-73.9479813918104 40.7054409785136 0))","27",270.724380201993,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9479813918104 40.7054409785136 0,-73.9480411070884 40.7058156708989 0))","28",137.512245162302,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9480411070884 40.7058156708989 0,-73.9481956859884 40.7068518288868 0))","29",379.929109503501,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9481956859884 40.7068518288868 0,-73.9483033587325 40.7075963109741 0))","30",272.875492495583,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9483033587325 40.7075963109741 0,-73.9484209781641 40.7083050831396 0))","31",260.278353121644,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9484209781641 40.7083050831396 0,-73.9485383866215 40.7090144583639 0))","32",260.489001356707,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9485383866215 40.7090144583639 0,-73.9486552527527 40.709724436499 0))","33",260.688191070045,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9486552527527 40.709724436499 0,-73.9487714134143 40.7104317126036 0))","34",259.687074042689,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9487714134143 40.7104317126036 0,-73.9488922531627 40.7111669874452 0))","35",269.969987054667,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9488922531627 40.7111669874452 0,-73.9490134972154 40.7119032078009 0))","36",270.325702419162,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9490134972154 40.7119032078009 0,-73.9491307413393 40.7126118705988 0))","37",260.225688313732,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9491307413393 40.7126118705988 0,-73.9492451719337 40.7133197575266 0))","38",259.84883583449,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9492451719337 40.7133197575266 0,-73.949372226724 40.714066326707 0))","39",274.269402786087,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.949372226724 40.714066326707 0,-73.9494818245158 40.7147552734225 0))","40",252.83682058502,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9494818245158 40.7147552734225 0,-73.9495980615207 40.7154630255106 0))","41",259.861647186186,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9495980615207 40.7154630255106 0,-73.9497091361514 40.7161770877175 0))","42",261.970953901694,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9497091361514 40.7161770877175 0,-73.9497592296785 40.716480031814 0))","43",111.242111607294,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9497592296785 40.716480031814 0,-73.9497815647356 40.7166180085389 0))","44",50.6490813465793,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9497815647356 40.7166180085389 0,-73.9497940201861 40.7166898295622 0))","45",26.3934577308634,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9497940201861 40.7166898295622 0,-73.9498036482441 40.7167444226145 0))","46",20.0682256790555,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9498036482441 40.7167444226145 0,-73.9498234822284 40.71685639154 0))","47",41.162624459397,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9498234822284 40.71685639154 0,-73.9498312387594 40.7169005882976 0))","48",16.2451829938558,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9498312387594 40.7169005882976 0,-73.949865053656 40.7170989437221 0))","49",72.8724707063069,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.949865053656 40.7170989437221 0,-73.9499480633385 40.7175892168785 0))","50",180.097897329874,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9499480633385 40.7175892168785 0,-73.9500653260937 40.718299607156 0))","51",260.850641193428,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9500653260937 40.718299607156 0,-73.9501801900672 40.7190082222015 0))","52",260.126674355515,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9501801900672 40.7190082222015 0,-73.950269234566 40.7195239648947 0))","53",189.515483085941,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.950269234566 40.7195239648947 0,-73.9504950296585 40.7208317356805 0))","54",480.55527330425,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9504950296585 40.7208317356805 0,-73.950645832563 40.7217051305836 0))","55",320.939067834279,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.950645832563 40.7217051305836 0,-73.9516462061498 40.7234852925124 0))","56",705.359419450845,"683",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9347044442942 40.7172082453163 0,-73.9316056598659 40.718009941749 0))","57",907.308001524261,"681",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9316056598659 40.718009941749 0,-73.9247969577484 40.7198524131344 0))","58",2003.20886678736,"681",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JasonBlack.gdb/|layername=cbbr_locations_line
"MULTICURVE Z (COMPOUNDCURVE Z ((-73.8216394903967 40.614869969816 0,-73.8201225884782 40.6130298182413 0),CIRCULARSTRING Z (-73.8201225884782 40.6130298182413 0,-73.8191459928575 40.61059650066 0,-73.8192868412567 40.6080541758766 0),(-73.8192868412567 40.6080541758766 0,-73.8206909435992 40.5989471685649 0,-73.8209071343895 40.5974532214172 0)))","1",6543.088924683,"3546",Vlad Bogdanets,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_vlad_bogdanets.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.935652552675 40.8442002229775 0,-73.9342118279036 40.8435684576446 0))","2",460.305780614883,"2696",Vlad Bogdanets,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_vlad_bogdanets.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-74.0153805481619 40.7076571177223 0,-74.0147950102856 40.7074204283153 0))","1",183.821805901791,"1883",Jonathan Rivas,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JRivas.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-74.0112063270905 40.7261471386925 0,-74.0100724668818 40.7392959094367 0,-74.0090986972095 40.7407563356377 0,-74.0086987548578 40.7423612099786 0))","2",5992.5290192331,"1905",Jonathan Rivas,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JRivas.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9970987646077 40.7472045490858 0,-73.9821103750397 40.7677439386555 0))","3",8558.05499864918,"2098",Jonathan Rivas,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_JRivas.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.8570553512794 40.7568675937598 0,-73.8560403125191 40.7570717425127 0))","1",290.880876492156,"2928",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9911098426783 40.750318505413 0,-73.9906219428611 40.7509911896738 0,-73.9901335366856 40.751658245385 0,-73.9896930263915 40.7522797007012 0,-73.9892431659119 40.7528949029694 0,-73.988786297678 40.753516218081 0,-73.9883354734234 40.7541297335484 0,-73.9878913778684 40.7547488319564 0))","2",1844.07299680586,"2159",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.8913914248204 40.7466403318545 0,-73.8903655703503 40.7462301328427 0,-73.8893306798174 40.7457852374703 0,-73.8886063025485 40.7454820853473 0,-73.8883318782526 40.7453640781156 0,-73.8873378883717 40.744939961108 0,-73.8862326662851 40.7444648109043 0,-73.8861203989984 40.7444163336304 0,-73.8860030527087 40.7443656611823 0,-73.88509440735 40.7439732818608 0,-73.8847102510728 40.7437937417629 0,-73.8838755538582 40.7433966523707 0,-73.8828314400091 40.7428876989874 0,-73.8826334092128 40.7427862981922 0,-73.8818800155967 40.7423763008626 0,-73.8810038790583 40.7418399836586 0,-73.8802776569138 40.7412967828837 0,-73.8801127737756 40.7411675604344 0,-73.8799912075582 40.7410695837043 0,-73.879319800641 40.7406014011803 0,-73.8791074034185 40.7404443999095 0,-73.8786324009994 40.740059284209 0,-73.8784868304998 40.7399332306478 0,-73.8779183274489 40.7393942785859 0,-73.8774305964391 40.7385998367972 0,-73.8771686001944 40.7379069222585 0,-73.8772094205274 40.7376797759394 0,-73.8772671023679 40.7374848605407 0,-73.8773358959942 40.7373058743266 0,-73.8773417238331 40.7372919505918 0,-73.8774423619114 40.7370957031154 0,-73.8774424023056 40.7370956257148 0,-73.8774424414944 40.7370955600195 0,-73.877550302238 40.7369190142371 0))","3",5569.33085763408,"3050",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.8921233703254 40.6724483645348 0,-73.8917996127045 40.671179838012 0,-73.8914805745905 40.6699257581882 0,-73.8910856098259 40.6683895207274 0,-73.8906939536068 40.6668516629262 0,-73.8902992804594 40.6653111891098 0,-73.8899068017153 40.66377772175 0,-73.8897855232213 40.6632948929808 0))","4",3397.35285065327,"919",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.950645832563 40.7217051305836 0,-73.9527091837355 40.7204506187905 0,-73.9534686219659 40.7197976734785 0,-73.9540602895251 40.7192456841081 0,-73.9546554275902 40.7186927024767 0,-73.955250496565 40.7181397807448 0,-73.9558438033937 40.7175878457859 0,-73.9564388901559 40.7170318741339 0,-73.9570304713516 40.7164825438142 0,-73.9576265677746 40.7159269175341 0,-73.9582228069959 40.7153730711941 0,-73.9588114236441 40.7148239106474 0,-73.9592773410046 40.7143896985471 0,-73.9594858353508 40.7141916874396 0,-73.9597975202372 40.713886596629 0,-73.9601628955869 40.7133448428403 0,-73.9605608040528 40.7127128680394 0,-73.9610292912015 40.711968946514 0,-73.96142110553 40.7113486641815 0,-73.961809190788 40.710736564858 0,-73.96184897047 40.7106714874869 0,-73.9619049163237 40.7105799702165 0,-73.9619617219774 40.7104870484087 0,-73.962016133755 40.7103936043836 0,-73.9620693039526 40.7103023085365 0,-73.9622918576673 40.7099201607419 0,-73.9624137612243 40.7093512588993 0,-73.9625725220095 40.7085351610388 0,-73.9627432264516 40.707684559227 0))","5",6253.89789258244,"677",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9805440737047 40.6982460313966 0,-73.9780888143969 40.698137840482 0,-73.9775309045811 40.6981153282979 0,-73.9767863162831 40.698086462156 0,-73.9757826502629 40.6980472428585 0,-73.9747865319617 40.6980043234781 0,-73.9737986054714 40.6979599601374 0,-73.9733236824549 40.697939160212 0,-73.9727946746815 40.6979203473114 0,-73.9718078403562 40.6978845760227 0,-73.9712027126164 40.6978574973489 0,-73.9707730507697 40.6978403075263 0,-73.9697278022342 40.6978035192087 0,-73.9687393980523 40.6977593536464 0,-73.9677273544134 40.6977171261416 0,-73.9667421953853 40.6976716385991 0,-73.9657746740943 40.6976352790746 0,-73.9648756460603 40.6977138295169 0,-73.9639489995893 40.6978596035915 0,-73.9628395531789 40.698038162598 0))","6",4929.24299371357,"743",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.883400273932 40.8739461587654 0,-73.8833498649196 40.8737583825392 0,-73.8832797468703 40.8735733427209 0,-73.883190450488 40.873392910131 0,-73.8831904032101 40.8733928110291 0,-73.8831903440534 40.8733927209201 0,-73.8830826969648 40.873218555958 0,-73.883082661471 40.8732185018926 0,-73.8830826259755 40.8732184487276 0,-73.882957705303 40.8730519824154 0,-73.8828833102643 40.8729725826199 0,-73.882830477227 40.8729161942246 0,-73.8828303469874 40.8729160509142 0,-73.8828302286297 40.8729158968099 0,-73.8827194366189 40.8727703107612 0,-73.8826268924704 40.8726167180217 0,-73.8826267978538 40.872616555837 0,-73.8826267151159 40.8726163846595 0,-73.8825539214294 40.8724569867023 0,-73.8825538386903 40.8724568164252 0,-73.8825537796801 40.8724566443714 0,-73.882501432785 40.8722933951075 0,-73.8825013974035 40.8722932780077 0,-73.8825013739008 40.872293151915 0,-73.8824697664033 40.8721282128479 0))","7",717.59319922465,"333",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.8189968835689 40.8201553885323 0,-73.8201431685872 40.8220009742393 0))","8",743.50261452513,"603",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.8562168640273 40.8179134642403 0,-73.8567108873673 40.8200188848942 0,-73.8572019915485 40.8221546755713 0),(-73.8577679637423 40.8198779793298 0,-73.8579455212644 40.8206414874336 0,-73.858264262007 40.8220120879818 0),(-73.8620289665769 40.8215075713723 0,-73.8611137505452 40.8216312985001 0,-73.8604725950702 40.8217181204776 0,-73.8601985330996 40.821755199363 0,-73.8592616139787 40.8218812528574 0,-73.858264262007 40.8220120879818 0),(-73.858264262007 40.8220120879818 0,-73.8572019915485 40.8221546755713 0),(-73.858264262007 40.8220120879818 0,-73.858444419966 40.8227738611756 0,-73.8587884368115 40.8242080480022 0,-73.8594069213197 40.8256210288769 0),(-73.8572019915485 40.8221546755713 0,-73.8551363981591 40.822435591165 0,-73.8520782970632 40.8228466362233 0,-73.8490176861826 40.8232593528724 0))","9",7371.58358056662,"491",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9390869109317 40.7190470517376 0,-73.9389892169516 40.7190728282676 0,-73.9389222139642 40.7190905074584 0,-73.9386351915094 40.7191662367127 0,-73.9385213424423 40.7191962753248 0,-73.9381232410363 40.7193013111741 0,-73.9379864212833 40.7193374090085 0,-73.9375324607183 40.7194556276034 0))","10",455.883940893625,"685",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
