WKT,OBJECTID,Shape_Length,Shape_Area,unique_id,editor
"MULTIPOLYGON (((-74.0017100118219 40.6499396679735,-73.999957511082 40.6516275819327,-73.9977800737902 40.6503052404094,-73.9983555307841 40.6497434166442,-73.996140258745 40.6483972776194,-73.9973003985382 40.6472716660499,-74.0017100118219 40.6499396679735)))","1",4686.85844478134,1017535.97540621,"991",Casey Smith
"MULTIPOLYGON (((-74.0130385000439 40.6318524164698,-74.0130132718515 40.6318371564213,-74.0129580881034 40.6318037821936,-74.0129029044113 40.6317704133423,-74.012856627039 40.6317424285762,-74.0128477148634 40.6317370390621,-74.0127925312817 40.6317036701578,-74.0127373489372 40.6316703021273,-74.0126821654647 40.6316369277668,-74.0126507726036 40.6316180554336,-74.0126282824356 40.6316045339024,-74.0125743923679 40.6315721463171,-74.0125205094433 40.631539752402,-74.0124666265709 40.6315073584617,-74.012412743752 40.6314749707997,-74.0124004791261 40.6314675986684,-74.0123588527102 40.6314425768096,-74.0123049699946 40.6314101827933,-74.0122510873325 40.6313777950553,-74.0121971964475 40.6313454009893,-74.0121648049626 40.6313259279825,-74.0121433138887 40.6313130068971,-74.0120893733692 40.6312800805797,-74.0120354340849 40.6312471542367,-74.0119814936729 40.6312142341722,-74.0119383153741 40.6311878777532,-74.011927553313 40.6311813077786,-74.0118736130062 40.6311483813597,-74.0118196739347 40.6311154549153,-74.0117657408264 40.6310825293454,-74.0117246030366 40.6310574171553,-74.0117118018611 40.6310496028503,-74.0116611729534 40.6310191173019,-74.0116105523658 40.6309886317304,-74.0115599247337 40.6309581524409,-74.0115093042385 40.6309276668248,-74.0114815919548 40.6309109793644,-74.0114586766976 40.6308971811869,-74.011420509842 40.6308742001209,-74.0114142115508 40.6308704077576,-74.011408056296 40.6308667018297,-74.0113574288474 40.6308362152467,-74.0113068085371 40.6308057295411,-74.0112597618177 40.6307775839135,-74.0112512991105 40.630772522921,-74.0111957885559 40.6307393090699,-74.0111402875136 40.6307061023952,-74.0111368428596 40.6307040414395,-74.0110847770695 40.630672889391,-74.0110292761375 40.6306396817621,-74.0110199966316 40.6306341273461,-74.0110195001485 40.6306338302222,-74.0109737658037 40.6306064678036,-74.0109182649822 40.6305732610216,-74.010862754759 40.6305400479099,-74.0108417334932 40.6305274705348,-74.010822572858 40.630516006023,-74.0108072540477 40.6305068401736,-74.0107517439347 40.6304736261077,-74.010696243334 40.6304404192183,-74.0106750188105 40.6304277202613,-74.01064256676 40.6304083026625,-74.0106407333315 40.6304072059992,-74.0105900202755 40.6303765831072,-74.0105807231038 40.6303709701236,-74.0105392989922 40.6303459610941,-74.0105160318539 40.6303319115157,-74.0104885848473 40.6303153390579,-74.010437863657 40.6302847169999,-74.0103871496049 40.6302540940183,-74.0103364355996 40.6302234719149,-74.0102955306076 40.6301987761316,-74.0102857145488 40.6301928497897,-74.0102350018183 40.6301622276413,-74.0102301339843 40.6301592833752,-74.0101875670477 40.6301335142819,-74.010186395595 40.6301327687555,-74.0101852595983 40.6301320016135,-74.0101841507821 40.6301312002495,-74.0101830856951 40.6301303718661,-74.0101820572452 40.6301295155635,-74.0101810748876 40.6301286259376,-74.0101801279863 40.6301277164973,-74.0101792200864 40.6301267809385,-74.0101783582808 40.6301258255643,-74.0101775413865 40.6301248449717,-74.0101767717685 40.6301238445636,-74.0101760411529 40.6301228252411,-74.0101753660869 40.6301217825004,-74.0101747382982 40.6301207280488,-74.010174158968 40.6301196555826,-74.0101736269144 40.6301185660024,-74.0101731421376 40.6301174611094,-74.0101727070032 40.6301163517094,-74.0101723286014 40.6301152260951,-74.0101719986594 40.6301140914714,-74.0101717242691 40.6301129487382,-74.0101715007035 40.630111803299,-74.0101713326889 40.6301106443472,-74.010171214318 40.6301094898936,-74.0101711444074 40.6301083291322,-74.0101711324135 40.6301071674653,-74.0101711783364 40.6301060057933,-74.0101712727217 40.6301048513212,-74.0101714155672 40.6301036914417,-74.0101716163309 40.6301025396619,-74.0101718655567 40.630101395082,-74.0101721715188 40.6301002595023,-74.0101725271253 40.6300991329235,-74.0101729382853 40.6300980099418,-74.0101733979087 40.6300969022648,-74.0101739071775 40.6300958107927,-74.0101744637271 40.6300947301228,-74.0101750675585 40.630093667459,-74.0101757281264 40.630092614696,-74.0101764265212 40.6300915871442,-74.0101771816537 40.6300905775978,-74.0101779746123 40.630089586959,-74.010178813671 40.6300886161275,-74.0101797000125 40.6300876705063,-74.0101806312731 40.6300867509963,-74.0101816003601 40.6300858521949,-74.0101826072751 40.6300849858088,-74.0101836579266 40.6300841410313,-74.0101847440423 40.6300833286694,-74.0101858679855 40.6300825451207,-74.0102326683646 40.630050994982,-74.0102346668844 40.6300496449303,-74.0102834409247 40.6300168176632,-74.0103142519011 40.6299960760151,-74.0103322066432 40.6299839894754,-74.0103751847768 40.629955063726,-74.0103809817696 40.6299511621665,-74.010429755666 40.6299183339363,-74.0104785295155 40.6298855119889,-74.0104967631152 40.6298732398916,-74.0105273033161 40.6298526846175,-74.0105760699768 40.6298198563253,-74.0106248436816 40.6297870289122,-74.0106266625466 40.6297858121467,-74.0106689608746 40.6297574149525,-74.0106702715485 40.6297565701468,-74.0106716200522 40.6297557667613,-74.0106726494592 40.6297551912361,-74.0106730028377 40.6297549939903,-74.0106744210891 40.6297542635404,-74.0106758736233 40.629753569108,-74.0106773533488 40.6297529124948,-74.0106788649942 40.6297522991036,-74.0106804026489 40.6297517226312,-74.01068196395 40.6297511911825,-74.0106835559883 40.6297506966523,-74.010685164581 40.6297502462458,-74.0106867861826 40.629749840864,-74.0106884385223 40.6297494796048,-74.010690095596 40.6297491570673,-74.0106917727711 40.6297488849571,-74.0106934617722 40.6297486524685,-74.0106951543272 40.6297484704085,-74.0106968563441 40.6297483270698,-74.0106985690067 40.6297482350598,-74.0107002828576 40.6297481826723,-74.0107019955346 40.6297481816145,-74.0107037093996 40.6297482183783,-74.0107054138172 40.6297483082735,-74.0107071253336 40.6297484422934,-74.0107088179457 40.6297486222414,-74.0107105070178 40.6297488400115,-74.0107121854604 40.629749109112,-74.0107138509083 40.6297494232396,-74.010715496269 40.6297497760913,-74.0107171274538 40.6297501793733,-74.0107187444611 40.6297506204783,-74.0107203307442 40.629751106612,-74.0107219016676 40.6297516296683,-74.0107234395029 40.6297521977536,-74.0107249619794 40.629752809065,-74.0107264419108 40.6297534573017,-74.0107273662813 40.6297538903657,-74.0107279053004 40.629754142461,-74.010729324964 40.6297548708493,-74.01073071863 40.6297556361611,-74.0107320685687 40.6297564365972,-74.0107645392798 40.629776104514,-74.0107929578168 40.6297933179855,-74.0108136892477 40.6298058242563,-74.0108481139852 40.629826596003,-74.0109032690265 40.6298598739941,-74.0109584241227 40.6298931519586,-74.0109766046655 40.6299041212559,-74.011013579274 40.6299264298967,-74.0110197166902 40.6299301331462,-74.0110277726414 40.6299349951802,-74.0110687273894 40.6299597141125,-74.0111238826505 40.6299929919976,-74.0111790379666 40.6300262698561,-74.0112341945197 40.630059547688,-74.0112718123808 40.6300823649761,-74.0112805563531 40.6300876681794,-74.0112858994329 40.6300909095259,-74.0113376043956 40.6301222767437,-74.0113768500781 40.6301460808065,-74.0113893094059 40.6301536376346,-74.0114410144649 40.6301849994026,-74.0114714003706 40.6302034282118,-74.0114714902104 40.6302034831345,-74.0114927195733 40.6302163665505,-74.0115444247293 40.630247728272,-74.0115646528781 40.6302600003223,-74.0115961299349 40.6302790953733,-74.0116340932178 40.6303021214283,-74.0116478351879 40.6303104561476,-74.0116995404907 40.6303418241027,-74.0117512458408 40.6303731848305,-74.0118029512407 40.6304045518385,-74.0118549545147 40.6304357233805,-74.0118687497173 40.6304439905291,-74.011873174349 40.6304466421028,-74.0119008120514 40.6304632070067,-74.0119069649291 40.6304668939977,-74.0119589683001 40.6304980645921,-74.0120109788116 40.6305292351622,-74.0120629810977 40.6305604057095,-74.0121149928882 40.6305915762323,-74.0121238410093 40.6305968802611,-74.0121669952714 40.6306227467325,-74.0122190059771 40.6306539172083,-74.0122710096395 40.6306850885617,-74.0123230133503 40.630716258991,-74.0123753185976 40.6307478706185,-74.0124087229606 40.6307680620721,-74.0124276156204 40.6307794813224,-74.0124799126931 40.6308110938036,-74.012532210997 40.6308427053602,-74.0125845081682 40.6308743159927,-74.0126239202193 40.6308981385217,-74.0126368053892 40.6309059275018,-74.0126891038416 40.6309375389869,-74.0127399683923 40.6309681249156,-74.0127908258977 40.6309987108224,-74.0128416905426 40.631029302109,-74.0128516866306 40.6310353137619,-74.0128925469592 40.631059887971,-74.0129434128782 40.6310904738093,-74.0129942693879 40.6311210596261,-74.0130451342193 40.631151651723,-74.0130959920042 40.6311822374946,-74.0131468581096 40.6312128232427,-74.0131628063178 40.6312224614808,-74.0131992527958 40.6312444867145,-74.013251654624 40.6312761519626,-74.0133040576825 40.6313078099824,-74.013356452518 40.6313394742829,-74.013396603956 40.6313637350138,-74.013408855677 40.6313711385585,-74.0134612506118 40.6314028028112,-74.0135136538692 40.6314344616358,-74.0135147189821 40.6314351089842,-74.013561260052 40.6314633338939,-74.0135630663794 40.6314644701365,-74.013564815981 40.6314656577153,-74.0135665088558 40.631466891227,-74.0135681497316 40.6314681697706,-74.0135697232407 40.6314694852434,-74.0135712376599 40.631470851152,-74.0135726918035 40.6314722485857,-74.0135740844914 40.631473688351,-74.0135754086292 40.6314751578413,-74.0135766618553 40.6314766687637,-74.013577844167 40.6314782085109,-74.0135789567464 40.6314797770828,-74.0135799972303 40.6314813780818,-74.0135809656164 40.6314830007017,-74.0135818548149 40.6314846557494,-74.0135826695511 40.6314863297167,-74.013583413371 40.6314880226031,-74.0135840756365 40.63148973441,-74.0135846551653 40.6314914633364,-74.0135851543202 40.6314932030783,-74.0135855801941 40.6314949590381,-74.0135859221477 40.631496724013,-74.0135860760178 40.6314977676951,-74.0135861837269 40.6314984980024,-74.0135863625676 40.6315002801061,-74.013586466942 40.6315020622186,-74.0135864803027 40.6315038461427,-74.0135864203792 40.6315056300754,-74.0135862765331 40.6315074122168,-74.0135860440352 40.6315091871645,-74.0135857370707 40.6315109594194,-74.0135853473631 40.6315127172756,-74.0135848843703 40.6315144706378,-74.0135843303589 40.6315162023982,-74.0135837042429 40.6315179224603,-74.0135829965651 40.6315196245216,-74.0135822155992 40.6315213076806,-74.013581354252 40.6315229656344,-74.0135804207986 40.6315246037853,-74.0135794140557 40.6315262158297,-74.013578329295 40.6315277999672,-74.0135771795172 40.6315293507931,-74.0135759529035 40.6315308728114,-74.0135746636375 40.63153236512,-74.0135732951691 40.6315338169144,-74.0135718746849 40.6315352308932,-74.013528385325 40.6315770370975,-74.0135089923656 40.6315956980811,-74.0134872370208 40.6316166304413,-74.0134460886692 40.6316562300738,-74.0134049485428 40.6316958296904,-74.0133638000923 40.6317354229893,-74.0133226515945 40.6317750234775,-74.0132815125036 40.6318146221486,-74.0132403650887 40.6318542154027,-74.0132373385346 40.6318571325242,-74.0131963778156 40.6318966780135,-74.0131952527483 40.631897733548,-74.0131940721221 40.6318987674763,-74.0131928442088 40.6318997662898,-74.0131915784644 40.6319007308879,-74.0131902666146 40.6319016603711,-74.0131889181168 40.6319025601412,-74.0131875246956 40.6319034238958,-74.0131860946237 40.6319042453301,-74.0131846290855 40.631905036151,-74.0131831280785 40.6319057837508,-74.0131815927861 40.6319064944334,-74.0131800314809 40.6319071618941,-74.0131784370709 40.6319077852331,-74.0131768178312 40.6319083707531,-74.0131751737618 40.6319089175537,-74.0131735060424 40.6319094148285,-74.0131718158573 40.6319098733835,-74.0131701032041 40.6319102806115,-74.0131683763591 40.6319106491189,-74.0131666294109 40.6319109717021,-74.0131648777249 40.6319112438568,-74.0131631059372 40.6319114772915,-74.0131613329573 40.6319116584963,-74.0131595481483 40.631911793776,-74.0131577621486 40.6319118840299,-74.0131559666838 40.6319119283585,-74.0131541712103 40.6319119276612,-74.0131523840008 40.6319118756333,-74.0131505896902 40.6319117767793,-74.0131488048271 40.6319116337989,-74.0131470317751 40.6319114439902,-74.0131452681703 40.6319112091545,-74.013143509285 40.6319109301928,-74.0131417704836 40.6319105980984,-74.0131400446769 40.6319102281806,-74.0131383413185 40.6319098069309,-74.0131375422374 40.6319095890959,-74.0131366509547 40.6319093469574,-74.0131349854046 40.6319088428556,-74.0131333423039 40.6319082937254,-74.0131317240169 40.6319077004671,-74.0131301376369 40.6319070693833,-74.0131285772525 40.6319063941713,-74.0131270511393 40.631905682034,-74.0131255522039 40.6319049266689,-74.0131240875398 40.6319041343787,-74.013122667785 40.6319033060626,-74.0130684544718 40.6318705252196,-74.0130385000439 40.6318524164698),(-74.0113165597939 40.6301820281506,-74.0112707806892 40.6301544713417,-74.0110171729121 40.6300018146089,-74.0110014026251 40.6299923219399,-74.0109891797989 40.6299849649622,-74.0109870106612 40.629983659416,-74.0109745750616 40.6299761736829,-74.0109404102757 40.6299556081684,-74.0107383665783 40.629833989517,-74.0107086229371 40.6298160854568,-74.0106898462426 40.6298169048513,-74.01065076719 40.6298428073242,-74.0105615232177 40.6299019578588,-74.0105441866195 40.6299134491362,-74.010438329119 40.6299836117083,-74.0104053671595 40.6300054585172,-74.0103536053755 40.6300397665529,-74.0102519288951 40.6301071585877,-74.0102963859703 40.6301338946465,-74.0105923233079 40.630311866284,-74.0106208992277 40.6303290509664,-74.0106502908071 40.6303467263492,-74.0106545711699 40.6303493005384,-74.0106633293061 40.6303545659655,-74.0106962435514 40.6303743617337,-74.0109264972325 40.6305128301016,-74.0110618277471 40.6305942142329,-74.0111384871692 40.6306403152396,-74.0114308365598 40.6308161238149,-74.0114382483944 40.6308205815506,-74.0114556041485 40.6308310177459,-74.0114612782827 40.6308344301499,-74.0114804663174 40.6308459692954,-74.0117261664241 40.6309937233755,-74.0119883546788 40.6311513908334,-74.0122085077106 40.6312837800746,-74.012415700722 40.6314083744952,-74.0126496344309 40.6315490488833,-74.012905045096 40.6317026365387,-74.0131497053051 40.6318497582243,-74.0131526512163 40.6318515301099,-74.0131635822441 40.6318444724159,-74.0133043395316 40.6317069257225,-74.0133311115477 40.6316807635154,-74.0134979699653 40.6315177100218,-74.0134969575392 40.6315027093146,-74.0134963754545 40.6314940887257,-74.0134682392329 40.6314771532506,-74.0134280451622 40.6314529609893,-74.013183612737 40.6313058380638,-74.0130985686018 40.6312546505405,-74.0119735893243 40.6305775130748,-74.011843629225 40.6304992866843,-74.0118272499168 40.6304894276799,-74.0118223725344 40.6304864924873,-74.0118150895605 40.6304821086057,-74.011800095692 40.6304730833362,-74.0115511843561 40.630323255834,-74.0114252562094 40.6302474554651,-74.0113456157792 40.6301995169816,-74.0113316445531 40.6301911075055,-74.0113165597939 40.6301820281506)))","6",4821.65791437596,47569.268944355,"1257",Casey Smith
"MULTIPOLYGON (((-73.9366374794555 40.8573599819792,-73.9366618562748 40.8573667553992,-73.9365272813052 40.8575446977973,-73.9365143587452 40.8575617847164,-73.9365034117532 40.8575817029722,-73.9364306759971 40.8577140388032,-73.9363834328284 40.8577999917109,-73.936318117437 40.8579188250827,-73.9362962838066 40.8579585490254,-73.9362500744495 40.858042086426,-73.936198194227 40.85813587547,-73.9361042814698 40.8583056481139,-73.9361003290126 40.8583124437358,-73.9360824532506 40.8583431793176,-73.9360599633939 40.8583805093393,-73.9360368166543 40.8584176264751,-73.9360130189671 40.8584545244243,-73.936008548281 40.858461230606,-73.9359885762721 40.858491192384,-73.9359634956924 40.8585276222533,-73.935937780794 40.8585638050288,-73.9359114398872 40.8585997317098,-73.9358844777231 40.8586353941942,-73.9358621668335 40.8586640291214,-73.9358569026113 40.8586707843816,-73.9358473791405 40.8586826484611,-73.9358287193047 40.8587058923689,-73.9358255191554 40.8587098041236,-73.9358051533745 40.8587346967778,-73.9357810290421 40.8587632496327,-73.9357563534313 40.8587915428328,-73.9357311348527 40.8588195673776,-73.9357053792429 40.8588473160659,-73.9356888006103 40.8588646394761,-73.9356790949119 40.8588747807978,-73.9356678805648 40.8588861486461,-73.935652290171 40.8589019516719,-73.9356249709556 40.8589288232885,-73.9355971479493 40.8589553857475,-73.9355688270882 40.8589816327487,-73.9355400178692 40.859007555292,-73.9355107274154 40.8590331461771,-73.935503845066 40.8590389856137,-73.9354809664082 40.8590583982057,-73.9354507419705 40.8590833041775,-73.9354200635987 40.8591078559931,-73.9354113466973 40.8591146318067,-73.9353889407873 40.8591320473538,-73.9353573806603 40.8591558701591,-73.9353253950844 40.8591793181118,-73.9353185207406 40.8591842111243,-73.9352929911831 40.8592023840115,-73.9352736955942 40.8592204379331,-73.9352538014039 40.8592381187109,-73.9352333240438 40.8592554128457,-73.9352122753849 40.859272309538,-73.9351906720441 40.8592887961901,-73.9351820955883 40.8592950191632,-73.9351685270777 40.8593048629035,-73.9351458571024 40.8593204970805,-73.9351226763608 40.8593356888233,-73.9350990014682 40.859350427335,-73.9350748490382 40.85936470362,-73.9350502345001 40.8593785068805,-73.9350251756538 40.8593918281215,-73.9350153099743 40.8593967941674,-73.934999689114 40.8594046574467,-73.9349737926797 40.8594169867615,-73.9349475029638 40.8594288079704,-73.9349208401376 40.8594401129802,-73.9349024699926 40.8594455487653,-73.9348838382486 40.8594504522085,-73.9348649698199 40.8594548161199,-73.9348458943646 40.8594586342127,-73.9348266391683 40.8594619001988,-73.9348072303283 40.8594646104909,-73.9347876986875 40.8594667597035,-73.9347680703414 40.8594683460504,-73.9347483749445 40.8594693668468,-73.934728639779 40.8594698194067,-73.9347088956811 40.8594697055486,-73.934689169933 40.8594690225864,-73.9346735209511 40.8594680294647,-73.9346694909969 40.8594677741384,-73.9345984284474 40.859455958932,-73.9345444292282 40.859446980035,-73.934541268904 40.8594464685586,-73.9345281492587 40.8594737054856,-73.9344999213316 40.8594651608585,-73.9344370192826 40.8595912299604,-73.9341189251423 40.8596980726668,-73.9340109479853 40.8596655912739,-73.9340443843431 40.8596043481609,-73.9340630233924 40.8596077320871,-73.9340818314445 40.8596105298867,-73.9341007741095 40.8596127352365,-73.9341198205531 40.8596143445167,-73.9341389375672 40.8596153559074,-73.9341631005082 40.8596099244592,-73.9341870256429 40.8596038922416,-73.9342106833122 40.8595972664418,-73.9342340462286 40.8595900551487,-73.9342570859179 40.8595822664507,-73.9342797739048 40.8595739102371,-73.9343020852719 40.8595649963994,-73.9343239903567 40.8595555357267,-73.9343454654272 40.8595455390116,-73.9343556462001 40.8595374439925,-73.9343652793948 40.8595289632495,-73.934374340081 40.8595201201813,-73.9343828033296 40.8595109372861,-73.9343906489546 40.8595014379654,-73.9343978555815 40.8594916483213,-73.9343997953432 40.859488670599,-73.9344044030226 40.8594815935562,-73.934406898046 40.8594772212879,-73.9344102770201 40.8594712997764,-73.9344154597574 40.8594607930861,-73.9344199393468 40.859450101394,-73.9344223158331 40.8594432527042,-73.9344237027136 40.8594392535083,-73.9344267403432 40.8594282764384,-73.9344289913106 40.8594224236214,-73.9344321541106 40.8594168144568,-73.9344361800342 40.8594115308616,-73.9344410120754 40.8594066493451,-73.9344465789991 40.8594022428064,-73.9344527989059 40.8593983742334,-73.9344614867774 40.8593971211946,-73.9344702950117 40.8593964913644,-73.934479144139 40.8593964891998,-73.9344879546925 40.8593971164566,-73.9344966448412 40.8593983667849,-73.9345051375036 40.8594002284342,-73.9345133556027 40.8594026851521,-73.9345212256255 40.8594057143843,-73.9345468346908 40.8594130931802,-73.934572692155 40.8594199552291,-73.9345987778601 40.8594262951164,-73.9346250752033 40.8594321101312,-73.9346515640275 40.8594373939582,-73.934678225357 40.8594421447858,-73.934705042591 40.8594463581017,-73.9347449292147 40.8594478674423,-73.9347667327799 40.8594486929503,-73.9347696384991 40.8594488026567,-73.9347746344572 40.8594484885156,-73.9347887734315 40.8594472268358,-73.9348028416041 40.8594455959123,-73.9348168271145 40.8594435957385,-73.9348315245989 40.8594412447743,-73.9348460919872 40.8594385155278,-73.9348605411309 40.8594354170107,-73.9348748483088 40.8594319492096,-73.9348889897909 40.8594281211162,-73.9349029537164 40.8594239327236,-73.9349167163553 40.8594193930236,-73.9349302777075 40.859414502016,-73.9349436140429 40.8594092686927,-73.934956713492 40.8594037020518,-73.9349695523427 40.859397793075,-73.9349786715564 40.8593932804593,-73.9349821305682 40.8593915687773,-73.9349944125958 40.8593850201336,-73.9350064102683 40.8593781651607,-73.9350180880042 40.8593710038384,-73.9350294457857 40.8593635541768,-73.9350404717524 40.8593558161692,-73.9350511421744 40.8593477988074,-73.9350984154274 40.8593141110538,-73.9351091530863 40.8593064566227,-73.935145676772 40.8592804232739,-73.9351929499205 40.859246744486,-73.9352402111693 40.859213056667,-73.9352793304328 40.8591851787273,-73.9352874842307 40.8591793688351,-73.9353347453838 40.8591456809769,-73.935382006489 40.8591119930992,-73.9353865408583 40.8591082117772,-73.9354548649516 40.8590512417621,-73.9354980669792 40.8590129797598,-73.9355252934649 40.8589888681306,-73.9355932445452 40.8589249172072,-73.9356400092552 40.8588781042696,-73.9356586351023 40.8588594609891,-73.935721417663 40.8587925354738,-73.9357244678556 40.8587891675356,-73.9357759743724 40.858732314,-73.9357917975754 40.858713625009,-73.9358280415302 40.858670821417,-73.9358775597603 40.8586081387395,-73.935924493443 40.8585443109754,-73.9359687950723 40.8584794101409,-73.9360104053004 40.8584134902353,-73.9360162622914 40.858403257596,-73.9361196764566 40.8582226258616,-73.9361430484274 40.8581818042073,-73.9361994199056 40.8580797214429,-73.936266693105 40.8579578959893,-73.9362717068309 40.8579488191013,-73.9362940802979 40.857906427303,-73.9363164655881 40.8578640445115,-73.9363388389981 40.8578216527039,-73.9363612123709 40.8577792698966,-73.9363826601346 40.8577386326277,-73.9363835857239 40.8577368780796,-73.9364062532193 40.8576969267553,-73.9364289206874 40.8576569754261,-73.9364515881196 40.8576170330972,-73.9364606534116 40.8576003249634,-73.9364703589422 40.8575838333007,-73.9364806928508 40.8575675581022,-73.9364916551112 40.8575515263825,-73.9365032338544 40.8575357471399,-73.9365154053512 40.857520229366,-73.936522528009 40.8575108798804,-73.9365507098649 40.8574738914873,-73.9365664799148 40.8574531888556,-73.936586014338 40.8574275445925,-73.9366213187533 40.8573812066915,-73.9366276944541 40.8573728266181,-73.9366374794555 40.8573599819792)))","7",2432.32299491105,12431.1081132247,"2682",Casey Smith
"MULTIPOLYGON (((-73.7973156170869 40.7211539655447,-73.7971714899778 40.7208078737252,-73.7971466766811 40.7207462539034,-73.797135590817 40.7207487170662,-73.7971108729373 40.7206915396274,-73.7971378277781 40.7206869153063,-73.7971395432816 40.7206871434591,-73.7971412586753 40.7206874076321,-73.7971429632824 40.7206877159112,-73.7971446535442 40.7206880709915,-73.7971463211836 40.720688470157,-73.7971479650143 40.720688914306,-73.7971495968996 40.7206893944544,-73.7971512049488 40.7206899285915,-73.7971527892443 40.720690489702,-73.7971543378679 40.7206911047803,-73.7971588292158 40.7206931658652,-73.7971630117643 40.7206955776051,-73.7971643347131 40.7206964534337,-73.7971656102366 40.7206973561939,-73.7971668501431 40.7206982949119,-73.7971680425969 40.7206992695666,-73.7971691994611 40.7207002711739,-73.797170297064 40.7207012996921,-73.7971713590501 40.7207023641679,-73.7971723618024 40.7207034465495,-73.7971733289377 40.7207045648888,-73.7971742368393 40.7207057011339,-73.7971750854797 40.7207068642898,-73.797175898558 40.7207080453933,-73.7971766405667 40.7207092443817,-73.7971773351775 40.7207104612967,-73.7971790990872 40.7207142285444,-73.7971971921928 40.7207454550576,-73.7972378217519 40.7208432627819,-73.7972749344765 40.7209295683643,-73.7973495703958 40.7211031302521,-73.7974201402135 40.7212672367615,-73.7974219066921 40.7212713362983,-73.7974832976085 40.721413786413,-73.7975456866287 40.7215585516618,-73.7976191838585 40.7217290910383,-73.7977046521531 40.7219274078728,-73.7978490851943 40.7222625411772,-73.7979809640878 40.7225694941535,-73.7979889833166 40.7225881605231,-73.7980952491438 40.7228328637663,-73.7981505669431 40.7229625678021,-73.7982054952598 40.7230923656791,-73.7982600329192 40.7232222537937,-73.7982806674908 40.723271784767,-73.7983141787547 40.7233522258409,-73.7983202067137 40.7233605292146,-73.7983268747045 40.7233685455462,-73.7983341579586 40.723376245976,-73.7983420328851 40.7233836034471,-73.7983504676107 40.7233905899877,-73.7983564731083 40.7233977136505,-73.7983617461228 40.7234051674173,-73.7983637219929 40.7234085595034,-73.7983662477607 40.7234128962889,-73.7983699426874 40.7234208425707,-73.798372802678 40.7234289458792,-73.798374251005 40.7234318291523,-73.7983745209691 40.7234325797512,-73.7983747791133 40.7234333249263,-73.7983750005269 40.7234340826441,-73.7983751769409 40.7234348474872,-73.7983753083689 40.723435614953,-73.798375432706 40.7234363788043,-73.7983754930891 40.7234371551507,-73.7983755463813 40.7234379278826,-73.7983755440348 40.7234387032186,-73.7983755298576 40.7234394767328,-73.7983754482381 40.7234402420242,-73.7983753594895 40.7234410163082,-73.7983752257877 40.7234417824088,-73.7983750589497 40.7234425466504,-73.7983748660938 40.7234433036422,-73.7983746282654 40.7234440587543,-73.7983743443028 40.7234448047803,-73.7983740556275 40.7234455435941,-73.7983737101735 40.7234462706016,-73.7983733528723 40.7234470011905,-73.7983729388224 40.7234477100676,-73.7983725200543 40.7234484135334,-73.7983720551819 40.7234490980077,-73.7983715572008 40.7234497716178,-73.7983710332015 40.7234504379782,-73.7983704761207 40.7234510844695,-73.7983698930218 40.723451723711,-73.7983672936823 40.7234540965049,-73.7983642821314 40.7234561795123,-73.7983522856121 40.7234621739013,-73.79833969635 40.7234684734241,-73.7983184506264 40.7234761247472,-73.7983023658187 40.7234367694294,-73.7981977122426 40.7231980918476,-73.7980812991204 40.7229257603317,-73.7979266560059 40.7225687549153,-73.7978316407705 40.7223410540174,-73.7977461884655 40.7221469183922,-73.7976420986834 40.7219090418006,-73.7975330236303 40.7216573677027,-73.7974184901542 40.7213910640777,-73.797401322302 40.7213800908324,-73.7973892409971 40.7213506192325,-73.7973950302112 40.7213415873928,-73.797369723919 40.7212792598547,-73.7973156170869 40.7211539655447)))","8",2166.73333815607,15252.3476105963,"3233",Casey Smith
